,r_5,r_9,r_12,r_177,r_180,r_181,r_182,r_183,r_184,r_187,r_190,r_194,r_195,r_199,r_241,r_242,label,pred
4780,0,13010,18,130,6510,0,0,0,0,0,30,30,0,0,3.84457E+11,2.80591E+11,0,0
56567,0,13010,28,78,6379,0,0,0,0,0,28,28,0,2,2.63656E+11,1.34641E+11,0,0
1138,0,13010,21,66,6493,0,0,0,0,0,25,25,0,1,2.24352E+11,6.20085E+11,0,0
43261,0,13011,12,5,6525,0,0,0,0,0,29,29,0,0,8986964430,20544347863,0,0
1703,0,13011,12,204,6526,0,0,0,0,0,29,29,0,0,4.26981E+11,2.59598E+11,0,0
59038,2,13011,19,269,6521,0,0,2,0,0,23,23,0,1,8.98808E+11,6.6879E+11,0,0
32632,0,13012,23,59,6548,0,0,0,0,0,30,30,0,0,1.89893E+11,5.18643E+11,0,0
12519,0,13013,17,15,6517,0,0,0,0,0,27,27,0,0,2444335886,1075964443,0,0
21614,0,13016,14,211,6503,0,0,0,0,0,30,30,0,0,5.60888E+11,4.72888E+11,0,0
49663,0,13017,14,36,6523,0,0,0,0,0,30,30,0,0,64962815688,33059380769,0,0
2971,0,13018,17,140,6567,0,0,0,0,0,27,27,0,0,4.268E+11,2.81731E+11,0,0
47600,0,13018,21,210,6456,0,0,0,0,0,26,26,0,0,7.19841E+11,5.21706E+11,0,0
55022,2,13019,27,1,6523,0,0,2,0,0,39,39,0,0,4384905589,467362820,0,0
67267,2,13021,33,92,6490,0,0,2,0,22,28,28,22,0,3.3783E+11,6.80991E+11,1,1
54768,0,13023,26,219,6550,0,0,0,0,0,32,32,0,0,6.77702E+11,4.92021E+11,0,0
53249,0,13024,26,194,6528,0,0,0,0,0,29,29,0,0,6.57629E+11,4.82158E+11,0,0
24628,0,13027,27,5,6582,0,0,0,0,0,28,28,0,0,11998368694,20669609847,0,0
63486,0,13029,13,38,6461,0,0,0,0,0,32,32,0,0,1.04551E+11,1.33575E+11,0,0
63854,0,13030,21,215,6521,0,0,0,0,0,32,32,0,0,7.54433E+11,4.10684E+11,0,0
69544,0,13030,13,56,6480,0,0,0,0,0,31,31,0,0,1.83441E+11,1.37171E+11,1,1
48472,0,13030,15,104,6430,0,0,0,0,0,29,29,0,0,3.48317E+11,2.62624E+11,0,0
60912,0,13030,20,0,6447,0,0,0,0,0,24,24,0,0,1441255642,7732700300,0,0
46226,4,13031,19,249,6498,0,0,4,0,0,25,25,0,1,8.52368E+11,6.51469E+11,0,0
67641,4,13031,19,272,6508,0,0,4,0,0,24,24,0,0,8.98612E+11,6.60974E+11,0,0
67512,2,13031,19,269,6519,0,0,2,0,0,25,25,0,2,8.97768E+11,6.65149E+11,0,0
35502,0,13032,20,258,6514,0,0,0,0,0,32,32,0,2,8.60503E+11,5.24248E+11,0,0
29695,0,13034,16,58,6531,0,0,0,0,0,28,28,0,0,1.75173E+11,1.25903E+11,0,0
56568,0,13034,28,79,6379,0,0,0,0,0,28,28,0,2,2.67098E+11,1.36434E+11,0,0
1139,0,13034,21,66,6493,0,0,0,0,0,26,26,0,1,2.2475E+11,6.21994E+11,0,0
59039,2,13035,19,271,6521,0,0,2,0,0,25,25,0,1,9.02719E+11,6.70807E+11,0,0
9604,0,13035,14,57,6523,0,0,0,0,0,29,29,0,0,1.63672E+11,1.31664E+11,0,0
59667,0,13035,121,198,6552,0,0,0,0,0,31,31,0,0,6.66727E+11,5.2378E+11,0,0
52448,0,13035,14,246,6555,0,0,0,0,0,29,29,0,0,5.41631E+11,2.59694E+11,0,0
59788,0,13035,27,0,6502,0,0,0,0,0,23,23,0,1,2716642728,38264923361,0,0
32633,0,13036,23,60,6548,0,0,0,0,0,30,30,0,0,1.90684E+11,5.20831E+11,0,0
58618,0,13036,38,250,6497,0,0,0,0,0,26,26,0,0,8.5824E+11,6.32248E+11,0,0
60535,0,13036,16,199,6482,0,0,0,0,0,29,29,0,0,5.99452E+11,4.34976E+11,0,0
23375,0,13037,19,48,6547,0,0,0,0,0,28,28,0,3,1.77984E+11,5.47272E+11,0,0
70665,0,13040,124,497,6513,0,0,0,0,0,31,31,0,0,1.85598E+12,5.73347E+11,0,0
9969,0,13040,16,35,6476,0,0,0,0,0,29,29,0,0,62888249484,41043146080,0,0
70454,0,13041,26,276,6464,0,0,0,0,0,24,24,0,1,9.08458E+11,7.08001E+11,0,0
51090,0,13041,15,131,6535,0,0,0,0,0,26,26,0,0,3.89732E+11,2.73851E+11,1,1
49664,0,13041,14,36,6523,0,0,0,0,0,30,30,0,0,65816596960,33062430817,0,0
11841,0,13042,17,144,6456,0,0,0,0,0,26,26,0,0,4.40529E+11,2.81315E+11,0,0
6592,0,13043,15,218,6533,0,0,0,0,0,33,33,0,0,5.49623E+11,3.81014E+11,0,0
30422,0,13043,17,27,6568,0,0,0,0,0,30,30,0,0,48743657004,33110916840,0,0
49714,0,13043,21,498,6501,0,0,0,0,0,31,31,0,0,1.84872E+12,5.5491E+11,0,0
51689,0,13043,34,51,6475,0,0,0,0,0,28,28,0,0,1.5389E+11,1.1901E+11,0,0
34647,0,13043,14,192,6481,0,0,0,0,0,25,25,0,0,6.53849E+11,3.58479E+11,0,0
7978,0,13045,16,34,6554,0,0,0,0,0,28,28,0,0,58806347108,25984370217,0,0
8585,0,13048,16,157,6493,0,0,0,0,0,25,25,0,0,4.64688E+11,3.03372E+11,0,0
67924,0,13048,32,195,6553,0,0,0,0,0,31,31,0,0,6.46834E+11,4.8436E+11,0,0
58225,0,13049,16,180,6561,0,0,0,0,0,27,27,0,0,6.04812E+11,3.41784E+11,0,0
35685,0,13050,28,600,6536,0,0,0,0,0,28,28,0,0,6.79929E+11,49473704976,0,0
34434,0,13051,21,56,6445,0,0,0,0,0,27,27,0,1,1.98718E+11,3.54728E+11,0,0
64611,0,13052,14,33,6462,0,0,0,0,0,31,31,0,0,75000603222,1.19773E+11,0,0
28251,0,13053,14,56,6533,0,0,0,0,0,32,32,0,1,1.8653E+11,1.49486E+11,0,0
40368,0,13054,18,261,6538,0,0,0,0,0,34,34,0,0,6.65774E+11,4.19023E+11,0,0
62459,0,13054,20,0,6503,0,0,0,0,0,29,29,0,0,1516979273,3981858237,0,0
46227,4,13055,19,250,6498,0,0,4,0,0,25,25,0,1,8.56221E+11,6.53516E+11,0,0
46647,2,13056,19,270,6427,0,0,2,0,0,24,24,0,1,9.03387E+11,6.69982E+11,0,0
62990,2,13056,20,222,6513,0,0,2,0,0,25,25,0,0,7.825E+11,5.21603E+11,0,0
10727,0,13056,26,47,6487,0,0,0,0,0,31,31,0,2,1.59831E+11,2.99195E+11,0,0
5080,0,13057,15,59,6506,0,0,0,0,0,27,27,0,0,1.78764E+11,1.16606E+11,0,0
32771,0,13058,19,120,6479,0,0,0,0,0,26,26,0,0,3.72604E+11,2.47942E+11,0,0
56569,0,13058,28,80,6379,0,0,0,0,0,27,27,0,2,2.70555E+11,1.38262E+11,0,0
14013,0,13059,14,223,6514,0,0,0,0,0,27,27,0,0,5.02198E+11,2.69191E+11,0,0
59668,0,13059,121,199,6552,0,0,0,0,0,31,31,0,0,6.69971E+11,5.25887E+11,0,0
1810,0,13059,13,15,6521,0,0,0,0,0,26,26,0,0,2795448832,872127909,0,0
7425,0,13060,11,8,6513,0,0,0,0,0,27,27,0,0,9220897286,22091374889,0,0
58469,2,13060,36,252,6537,0,0,2,0,0,25,25,0,0,8.64032E+11,6.3438E+11,0,0
40938,0,13061,22,14,6502,0,0,0,0,0,27,27,0,0,2133979600,1011326979,0,0
69188,2,13063,23,256,6558,0,0,2,0,0,24,24,0,0,8.62042E+11,6.38623E+11,0,0
26322,0,13064,15,134,6517,0,0,0,0,0,26,26,0,0,4.08918E+11,2.80763E+11,0,0
56970,0,13065,28,1,6487,0,0,0,0,0,24,24,0,0,4685752686,473870956,0,0
10148,0,13065,31,6,6524,0,0,0,0,0,30,30,0,0,3162872728,4116839619,0,0
38206,0,13065,15,3,6489,0,0,0,0,0,28,28,0,0,5803243118,1573542075,0,0
70326,2,13065,26,278,6516,0,0,2,0,0,24,24,0,1,9.1122E+11,7.10041E+11,0,0
31209,0,13065,15,143,6495,0,0,0,0,0,27,27,0,0,4.38309E+11,2.78208E+11,0,0
70455,0,13065,26,277,6464,0,0,0,0,0,24,24,0,1,9.12315E+11,7.10121E+11,0,0
45540,0,13066,44,110,6543,0,0,0,0,0,36,36,0,4,4.69586E+11,5.64902E+11,0,0
2973,0,13066,17,141,6567,0,0,0,0,0,27,27,0,0,4.28592E+11,2.83124E+11,0,0
29880,0,13066,15,18,6557,0,0,0,0,0,30,30,0,0,8767164260,4359873985,0,0
28494,0,13066,16,145,6510,0,0,0,0,0,28,28,0,0,4.42097E+11,2.98565E+11,0,0
65121,0,13067,28,188,6556,0,0,0,0,0,28,28,0,0,6.34863E+11,4.85607E+11,0,0
15,0,13067,12,32,6571,0,0,0,0,0,28,28,0,0,61468037900,40960216970,0,0
3816,0,13067,14,18,6499,0,0,0,0,0,30,30,0,0,9179534398,4804445721,0,0
33319,0,13068,12,11,6530,0,0,0,0,0,29,29,0,0,8843278228,6832845953,0,0
18901,0,13069,16,185,6534,0,0,0,0,0,36,36,0,0,6.03487E+11,3.31875E+11,0,0
18116,0,13072,22,7,6574,0,0,0,0,0,31,31,0,0,14403493224,399625154,0,0
11271,0,13073,22,50,6507,0,0,0,0,0,31,31,0,0,1.7493E+11,3.22594E+11,0,0
58226,0,13073,16,181,6561,0,0,0,0,0,27,27,0,0,6.05707E+11,3.42578E+11,0,0
35686,0,13074,28,602,6536,0,0,0,0,0,28,28,0,0,6.81535E+11,49585854184,0,0
38915,0,13074,24,17,6461,0,0,0,0,0,25,25,0,0,5212688110,1860849276,0,0
9774,0,13075,21,8,6566,0,0,0,0,0,24,24,0,0,5004519334,1274703417,0,0
22625,0,13076,19,17,6532,0,0,0,0,0,25,25,0,0,5096336614,1706886366,0,0
70850,0,13078,20,0,6547,0,0,0,0,0,24,24,0,2,1165452485,11868611269,0,0
63319,0,13079,25,9,6486,0,0,0,0,0,30,30,0,0,4684977992,3.02796E+11,1,1
66277,0,13079,15,2,6514,0,0,0,0,0,29,29,0,0,4470231871,3.00233E+11,0,0
34237,0,13079,20,263,6502,0,0,0,0,0,31,31,0,0,8.679E+11,5.23619E+11,0,0
65773,0,13079,16,5,6542,0,0,0,0,0,35,35,0,0,4482773505,3.00217E+11,0,0
10366,0,13080,26,47,6467,0,0,0,0,0,33,33,0,2,1.60337E+11,3.00565E+11,0,0
27878,0,13081,14,19,6549,0,0,0,0,0,30,30,0,0,9427120439,2.93511E+11,0,0
69071,0,13081,29,1,6533,0,0,0,0,0,25,25,0,0,2650597836,2.91883E+11,0,0
58912,22,13082,19,276,6416,0,0,22,0,0,25,25,0,0,9.10872E+11,6.7136E+11,0,0
13045,0,13082,14,280,6493,0,0,0,0,0,27,27,0,0,1.07953E+12,1.13069E+11,0,0
9606,0,13083,14,57,6523,0,0,0,0,0,29,29,0,0,1.64615E+11,1.32397E+11,0,0
59041,2,13083,19,274,6521,0,0,2,0,0,25,25,0,1,9.10702E+11,6.7512E+11,0,0
52450,0,13083,14,247,6555,0,0,0,0,0,28,28,0,0,5.42935E+11,2.60841E+11,0,0
22819,0,13084,15,24,6521,0,0,0,0,0,27,27,0,0,9160325310,20680108738,0,0
58470,2,13084,36,254,6537,0,0,2,0,0,25,25,0,0,8.67924E+11,6.36423E+11,0,0
32635,0,13084,23,60,6548,0,0,0,0,0,28,28,0,0,1.92232E+11,5.25104E+11,0,0
7426,0,13084,11,8,6513,0,0,0,0,0,27,27,0,0,9220897286,22091374889,0,0
49915,0,13085,22,2,6547,0,0,0,0,0,28,28,0,5,925436585,2.97199E+11,0,0
36590,0,13085,19,49,6492,0,0,0,0,0,29,29,0,4,1.77508E+11,5.46333E+11,0,0
47603,0,13088,21,213,6456,0,0,0,0,0,26,26,0,0,7.2834E+11,5.27002E+11,0,0
9971,0,13088,16,35,6476,0,0,0,0,0,29,29,0,0,63819864340,41392504376,0,0
52368,0,13089,16,142,6467,0,0,0,0,0,30,30,0,0,4.27767E+11,3.06181E+11,1,1
31210,0,13089,15,144,6495,0,0,0,0,0,27,27,0,0,4.39211E+11,2.79186E+11,0,0
70327,2,13089,26,279,6516,0,0,2,0,0,25,25,0,1,9.15216E+11,7.12322E+11,0,0
16,0,13091,12,33,6571,0,0,0,0,0,28,28,0,0,61944059300,41136193114,0,0
6594,0,13091,15,219,6533,0,0,0,0,0,33,33,0,0,5.51439E+11,3.82558E+11,0,0
55227,0,13093,27,197,6532,0,0,0,0,0,30,30,0,0,6.57826E+11,4.87613E+11,0,0
41710,0,13096,16,158,6444,0,0,0,0,0,27,27,0,0,4.99923E+11,3.14055E+11,0,0
8404,0,13096,17,75,6510,0,0,0,0,0,27,27,0,0,2.20032E+11,1.44867E+11,0,0
17581,0,13098,26,7,6496,0,0,0,0,0,30,30,0,0,17557059920,743532216,0,0
18463,0,13098,19,16,6533,0,0,0,0,0,25,25,0,0,5284795364,1610664197,0,0
26834,0,13099,21,57,6451,0,0,0,0,0,29,29,0,0,2.00902E+11,3.58379E+11,0,0
22626,0,13100,19,17,6532,0,0,0,0,0,25,25,0,0,5097335910,1708862926,0,0
42371,0,13102,13,30,6476,0,0,0,0,0,32,32,0,0,73012501289,1.20987E+11,0,0
34028,0,13103,18,158,6463,0,0,0,0,0,28,28,0,0,3.26842E+11,1.94329E+11,0,0
67515,2,13103,19,273,6519,0,0,2,0,0,24,24,0,2,9.09589E+11,6.71663E+11,0,0
66278,0,13103,15,2,6514,0,0,0,0,0,29,29,0,0,4470231871,3.00233E+11,0,0
15392,0,13104,18,45,6541,0,0,0,0,0,30,30,0,0,81853881978,44538978488,0,0
35505,0,13104,20,263,6514,0,0,0,0,0,32,32,0,2,8.72224E+11,5.29228E+11,0,0
66427,0,13104,20,272,6540,0,0,0,0,0,25,25,0,0,9.11258E+11,6.66352E+11,0,0
20532,0,13104,18,205,6484,0,0,0,0,0,25,25,0,0,5.39163E+11,4.16166E+11,0,0
46487,2,13104,19,274,6536,0,0,2,0,0,25,25,0,1,9.11016E+11,6.74296E+11,0,0
195,0,13106,13,54,6466,0,0,0,0,0,28,28,0,0,1.63155E+11,1.08173E+11,0,0
59433,0,13106,16,56,6528,0,0,0,0,0,27,27,0,0,1.65041E+11,1.22241E+11,1,1
59042,2,13107,19,275,6521,0,0,2,0,0,25,25,0,1,9.1479E+11,6.77423E+11,0,0
58471,2,13108,36,255,6537,0,0,2,0,0,25,25,0,0,8.71843E+11,6.38527E+11,0,0
60538,0,13108,16,200,6482,0,0,0,0,0,28,28,0,0,6.026E+11,4.37812E+11,0,0
51141,2,13108,20,267,6527,0,0,2,0,0,24,24,0,0,8.93626E+11,6.66424E+11,0,0
69295,0,13108,124,198,6552,0,0,0,0,0,32,32,0,0,6.47331E+11,5.01358E+11,0,0
41145,0,13109,21,41,6458,0,0,0,0,0,27,27,0,0,1.44506E+11,3.39429E+11,0,0
49667,0,13113,14,37,6523,0,0,0,0,0,29,29,0,0,67210643784,33179588321,0,0
51093,0,13113,15,132,6535,0,0,0,0,0,26,26,0,0,3.92129E+11,2.76435E+11,1,1
28496,0,13114,16,145,6510,0,0,0,0,0,28,28,0,0,4.4411E+11,3.00312E+11,0,0
29882,0,13114,15,18,6557,0,0,0,0,0,28,28,0,0,8792553788,4363415161,0,0
6595,0,13115,15,219,6533,0,0,0,0,0,33,33,0,0,5.52301E+11,3.83301E+11,0,0
30425,0,13115,17,28,6568,0,0,0,0,0,29,29,0,0,50047045172,33642888488,0,0
45068,0,13115,122,506,6570,0,0,0,0,0,31,31,0,0,1.86369E+12,5.81237E+11,0,0
49717,0,13115,21,504,6501,0,0,0,0,0,31,31,0,0,1.86908E+12,5.61282E+11,0,0
63099,0,13116,24,505,6535,0,0,0,0,0,30,30,0,0,1.87952E+12,5.52949E+11,0,0
52762,0,13117,19,200,6559,0,0,0,0,0,30,30,0,0,6.69208E+11,4.97519E+11,0,0
18903,0,13117,16,186,6534,0,0,0,0,0,35,35,0,0,6.05579E+11,3.33775E+11,0,0
55228,0,13117,27,198,6532,0,0,0,0,0,31,31,0,0,6.60963E+11,4.89598E+11,0,0
67271,2,13117,33,92,6490,0,0,2,0,22,28,28,22,0,3.38537E+11,6.83767E+11,1,1
8405,0,13120,17,75,6510,0,0,0,0,0,27,27,0,0,2.20704E+11,1.45435E+11,0,0
53099,0,13120,26,504,6505,0,0,0,0,0,31,31,0,0,1.88044E+12,5.68275E+11,0,0
41711,0,13120,16,159,6444,0,0,0,0,0,27,27,0,0,5.00744E+11,3.14768E+11,0,0
35688,0,13122,28,604,6536,0,0,0,0,0,28,28,0,0,6.84387E+11,49799663704,0,0
17582,0,13122,26,7,6496,0,0,0,0,0,30,30,0,0,17557059920,743532216,0,0
57777,0,13122,20,1,6508,0,0,0,0,0,23,23,0,0,4167847906,8244865218,0,0
28625,0,13123,27,41,6508,0,0,0,0,0,28,28,0,0,97560878560,3651219645,0,0
26835,0,13123,21,57,6451,0,0,0,0,0,29,29,0,0,2.01176E+11,3.59017E+11,0,0
24632,0,13123,27,5,6582,0,0,0,0,0,28,28,0,0,11998368694,20669609847,0,0
62462,0,13126,20,0,6503,0,0,0,0,0,29,29,0,0,1516979273,3981858237,0,0
70852,0,13126,20,0,6547,0,0,0,0,0,24,24,0,2,1165452485,11868611269,0,0
68927,0,13126,13,42,6489,0,0,0,0,0,32,32,0,0,1.22036E+11,1.38404E+11,0,0
34029,0,13127,18,159,6463,0,0,0,0,0,28,28,0,0,3.27316E+11,1.94602E+11,0,0
46230,4,13127,19,254,6498,0,0,4,0,0,25,25,0,1,8.68074E+11,6.60252E+11,0,0
63321,2,13127,25,9,6484,0,0,2,0,0,30,30,0,0,4684985839,3.06545E+11,1,1
65775,0,13127,16,5,6542,0,0,0,0,0,35,35,0,0,4482773505,3.00217E+11,0,0
46488,2,13128,19,275,6536,0,0,2,0,0,25,25,0,1,9.15105E+11,6.76561E+11,0,0
15393,0,13128,18,45,6541,0,0,0,0,0,30,30,0,0,82276387099,44625897337,0,0
46650,2,13128,19,275,6427,0,0,2,0,0,24,24,0,1,9.15748E+11,6.76758E+11,0,0
66428,0,13128,20,273,6540,0,0,0,0,0,24,24,0,0,9.15225E+11,6.68517E+11,0,0
20533,0,13128,18,206,6484,0,0,0,0,0,25,25,0,0,5.39899E+11,4.17059E+11,0,0
1143,0,13130,21,66,6493,0,0,0,0,0,24,24,0,1,2.26386E+11,6.29253E+11,0,0
56371,0,13130,23,14,6511,0,0,0,0,0,25,25,0,2,53688431406,1.51954E+11,0,0
59792,0,13131,27,0,6502,0,0,0,0,0,24,24,0,1,2716642728,38264923361,1,1
30306,0,13131,14,207,6496,0,0,0,0,0,28,28,0,0,4.38348E+11,2.8868E+11,0,0
21619,0,13136,14,214,6503,0,0,0,0,0,30,30,0,0,5.65898E+11,4.7698E+11,0,0
11845,0,13138,17,146,6456,0,0,0,0,0,26,26,0,0,4.44117E+11,2.8462E+11,0,0
2976,0,13138,17,142,6567,0,0,0,0,0,27,27,0,0,4.31228E+11,2.85633E+11,0,0
45543,0,13138,44,110,6543,0,0,0,0,0,38,38,0,4,4.70652E+11,5.68505E+11,0,0
18,0,13139,12,33,6571,0,0,0,0,0,27,27,0,0,62571754028,41491142162,0,0
6596,0,13139,15,220,6533,0,0,0,0,0,32,32,0,0,5.53171E+11,3.84049E+11,0,0
34651,0,13139,14,194,6481,0,0,0,0,0,26,26,0,0,6.57497E+11,3.61708E+11,0,0
67272,2,13141,33,93,6490,0,0,2,0,22,30,30,22,0,3.38826E+11,6.846E+11,1,1
71088,0,13143,18,192,6516,0,0,0,0,0,26,26,0,0,6.28611E+11,4.91911E+11,0,0
63526,0,13143,18,486,6505,0,0,0,0,0,26,26,0,0,1.81451E+12,5.38485E+11,0,0
41712,0,13144,16,159,6444,0,0,0,0,0,27,27,0,0,5.0157E+11,3.15484E+11,0,0
67928,0,13144,32,200,6553,0,0,0,0,0,31,31,0,0,6.59744E+11,4.92357E+11,0,0
65347,0,13145,21,195,6343,0,0,0,0,0,26,26,0,0,6.68491E+11,5.04287E+11,0,0
44124,0,13145,18,188,6555,0,0,0,0,0,26,26,0,0,6.38242E+11,4.85165E+11,0,0
8193,0,13147,21,57,6535,0,0,0,0,0,28,28,0,0,2.01016E+11,3.63539E+11,0,0
34438,0,13147,21,56,6445,0,0,0,0,0,27,27,0,1,1.99748E+11,3.57142E+11,0,0
69456,0,13150,13,51,6470,0,0,0,0,0,30,30,0,0,1.61015E+11,1.34202E+11,0,0
15394,0,13152,18,46,6541,0,0,0,0,0,30,30,0,0,82693017075,44722211604,0,0
10369,0,13152,26,48,6467,0,0,0,0,0,33,33,0,2,1.61208E+11,3.02592E+11,0,0
46489,2,13152,19,277,6536,0,0,2,0,0,25,25,0,1,9.19091E+11,6.78716E+11,0,0
20534,0,13152,18,206,6484,0,0,0,0,0,25,25,0,0,5.40583E+11,4.17785E+11,0,0
69074,0,13153,29,1,6533,0,0,0,0,0,25,25,0,0,2650599046,2.92931E+11,0,0
64570,2,13153,22,94,6536,0,0,2,0,0,25,25,0,3,3.43026E+11,6.89339E+11,1,1
27881,0,13153,14,19,6549,0,0,0,0,0,30,30,0,0,9442939223,2.93515E+11,0,0
24482,0,13153,104,93,6556,0,0,0,0,0,30,30,0,2,3.67012E+11,3.71519E+11,0,0
56573,0,13154,28,83,6379,0,0,0,0,0,27,27,0,2,2.82342E+11,1.44908E+11,0,0
29700,0,13154,16,58,6531,0,0,0,0,0,28,28,0,0,1.77429E+11,1.27712E+11,0,0
59435,0,13154,16,56,6528,0,0,0,0,0,27,27,0,0,1.65966E+11,1.22696E+11,1,1
9609,0,13155,14,58,6523,0,0,0,0,0,29,29,0,0,1.66229E+11,1.3306E+11,0,0
58623,0,13156,38,257,6497,0,0,0,0,0,26,26,0,0,8.77467E+11,6.42346E+11,0,0
58473,2,13156,36,258,6537,0,0,2,0,0,25,25,0,0,8.79507E+11,6.42585E+11,0,0
23380,0,13157,19,49,6547,0,0,0,0,0,28,28,0,3,1.81669E+11,5.5635E+11,0,0
37941,0,13157,18,19,6532,0,0,0,0,0,25,25,0,0,8143601259,16569041796,0,0
50471,0,13158,20,36,6529,0,0,0,0,0,30,30,0,0,96702567439,2600195743,0,0
4063,0,13160,14,165,6509,0,0,0,0,0,27,27,0,0,4.89961E+11,3.15471E+11,0,0
70330,2,13161,26,284,6516,0,0,2,0,0,25,25,0,1,9.27122E+11,7.19934E+11,0,0
49151,0,13161,18,485,6527,0,0,0,0,0,26,26,0,0,1.81368E+12,5.3676E+11,0,0
29884,0,13162,15,18,6557,0,0,0,0,0,29,29,0,0,8818851060,4366653545,0,0
56663,2,13163,23,272,6510,0,0,2,0,0,24,24,0,0,8.99411E+11,6.43882E+11,0,0
6597,0,13163,15,220,6533,0,0,0,0,0,33,33,0,0,5.53983E+11,3.84726E+11,0,0
44447,0,13163,17,189,6527,0,0,0,0,0,28,28,0,0,6.25117E+11,4.7751E+11,0,0
49719,0,13163,21,508,6501,0,0,0,0,0,31,31,0,0,1.88269E+12,5.65468E+11,0,0
63101,0,13164,24,509,6535,0,0,0,0,0,30,30,0,0,1.89337E+12,5.57265E+11,0,0
53673,0,13164,17,189,6548,0,0,0,0,0,27,27,0,0,6.25626E+11,4.69324E+11,0,0
18905,0,13165,16,186,6534,0,0,0,0,0,34,34,0,0,6.07674E+11,3.35562E+11,0,0
52124,0,13166,17,197,6491,0,0,0,0,0,26,26,0,0,6.65899E+11,4.99239E+11,0,0
62061,0,13167,17,498,6422,0,0,0,0,0,28,28,0,0,1.85513E+12,5.65543E+11,0,0
71216,0,13167,18,494,6490,0,0,0,0,0,27,27,0,0,1.8498E+12,5.63855E+11,0,0
63688,0,13167,18,200,6545,0,0,0,0,0,26,26,0,0,6.75367E+11,5.20565E+11,0,0
71089,0,13167,18,193,6516,0,0,0,0,0,26,26,0,0,6.31289E+11,4.93798E+11,0,0
41713,0,13168,16,159,6444,0,0,0,0,0,29,29,0,0,5.02473E+11,3.1626E+11,0,0
65380,0,13169,21,185,6543,0,0,0,0,0,26,26,0,0,6.37336E+11,4.70824E+11,0,0
11275,0,13169,22,51,6507,0,0,0,0,0,30,30,0,0,1.76328E+11,3.25948E+11,0,0
44295,0,13169,18,342,6522,0,0,0,0,0,26,26,0,0,1.23462E+12,5.67655E+11,0,0
35690,0,13170,28,606,6536,0,0,0,0,0,28,28,0,0,6.86811E+11,49965780984,0,0
38919,0,13170,24,17,6461,0,0,0,0,0,25,25,0,0,5224958406,1873123612,0,0
51765,0,13170,17,498,6545,0,0,0,0,0,27,27,0,0,1.85185E+12,5.81639E+11,0,0
57779,0,13170,20,1,6508,0,0,0,0,0,23,23,0,0,4167847906,8244865218,0,0
26837,0,13171,21,57,6451,0,0,0,0,0,29,29,0,0,2.01689E+11,3.60197E+11,0,0
55651,0,13171,18,196,6564,0,0,0,0,0,26,26,0,0,6.36666E+11,4.99516E+11,0,0
24634,0,13171,27,5,6582,0,0,0,0,0,27,27,0,0,11998368694,20669609847,0,0
8194,0,13171,21,57,6535,0,0,0,0,0,28,28,0,0,2.01265E+11,3.64101E+11,0,0
15072,0,13171,21,57,6546,0,0,0,0,0,27,27,0,0,2.0126E+11,3.64085E+11,0,0
41452,0,13174,19,157,6473,0,0,0,0,0,28,28,0,0,3.33898E+11,1.81902E+11,0,0
48478,0,13174,15,106,6430,0,0,0,0,0,29,29,0,0,3.56189E+11,2.69115E+11,0,0
70854,0,13174,20,0,6547,0,0,0,0,0,24,24,0,2,1165452485,11868611269,0,0
36022,0,13175,18,168,6529,0,0,0,0,0,27,27,0,0,3.51755E+11,1.9161E+11,0,0
65777,0,13175,16,5,6542,0,0,0,0,0,35,35,0,0,4482773505,3.00217E+11,0,0
48667,0,13175,18,144,6458,0,0,0,0,0,29,29,0,0,3.06337E+11,1.82916E+11,0,0
67518,2,13175,19,278,6519,0,0,2,0,0,25,25,0,2,9.21389E+11,6.78316E+11,0,0
46232,4,13175,19,257,6498,0,0,4,0,0,26,26,0,1,8.75771E+11,6.64693E+11,0,0
49069,0,13176,14,1,6573,0,0,0,0,0,32,32,0,1,4464026225,3.00247E+11,0,0
21725,0,13176,22,14,6520,0,0,0,0,0,26,26,0,0,2586253468,972694205,0,0
35508,0,13176,20,267,6514,0,0,0,0,0,32,32,0,2,8.83923E+11,5.34511E+11,0,0
46490,2,13176,19,278,6536,0,0,2,0,0,26,26,0,1,9.23145E+11,6.81029E+11,0,0
14561,0,13177,15,227,6539,0,0,0,0,0,26,26,0,0,4.97194E+11,2.59599E+11,0,0
32959,0,13177,14,23,6513,0,0,0,0,0,27,27,0,0,9441787542,21081033628,0,0
198,0,13178,13,55,6466,0,0,0,0,0,28,28,0,0,1.64535E+11,1.08761E+11,0,0
7800,0,13178,13,24,6503,0,0,0,0,0,28,28,0,0,9128278182,21259286324,0,0
5801,0,13178,12,17,6490,0,0,0,0,0,28,28,0,0,9448404462,20221519302,0,0
65094,10,13178,21,75,6474,0,0,10,0,12,25,25,12,0,2.59651E+11,7.0218E+11,1,1
43268,0,13179,12,5,6525,0,0,0,0,0,28,28,0,0,8986964430,20544347863,0,0
54522,0,13180,26,311,6561,0,0,0,0,0,24,24,0,1,9.37542E+11,6.95518E+11,0,0
32639,0,13180,23,62,6548,0,0,0,0,0,31,31,0,0,1.95845E+11,5.35123E+11,0,0
23381,0,13181,19,49,6547,0,0,0,0,0,28,28,0,3,1.81793E+11,5.56503E+11,0,0
41148,0,13181,21,42,6458,0,0,0,0,0,32,32,0,0,1.44922E+11,3.40617E+11,0,0
32005,0,13182,14,70,6511,0,0,0,0,0,28,28,0,0,1.50015E+11,7869811385,0,0
